N_STAGES,NUM_EPI_WARPS,INTERLEAVE_STRATEGY,MBAR_EARLY,TMEM_LOAD_WIDTH,STAGGER_CYCLES,PHASE1_UNROLL,SNAKE_ORDER,CVT_ADD_FUSED,K_LOOP_UNROLL,W0_LOOP_UNROLL,SUB_MMA_UNROLL,PRELOAD_MODE,PREFETCH_BEFORE_STORE,GELU_VARIANT,TMA_RESIDUAL,BATCH_EPILOGUE,GELU_VECTOR_WIDTH,STORE_TIMING,regs,spills,smem_kb,ms,tflops,status,dflags
5,4,3,0,32,100,2,0,1,6,1,3,1,0,0,0,0,32,0,215,0,225.0,3.357,1304.7,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=6 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=1
5,4,3,0,32,40,2,0,1,1,4,1,1,0,0,0,0,32,0,186,0,225.0,3.358,1304.43,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=40 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
5,4,3,0,32,40,1,1,1,8,1,0,1,0,0,0,0,32,0,172,0,225.0,3.358,1304.33,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=8 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=40 -DW0_LOOP_UNROLL=1
5,4,3,0,32,40,4,0,1,8,0,1,1,0,0,0,0,32,0,229,0,225.0,3.358,1304.45,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=8 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=40 -DSUB_MMA_UNROLL=1
5,4,3,0,32,100,2,0,1,2,1,0,1,0,0,0,0,32,0,195,0,225.0,3.359,1304.15,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=2 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DW0_LOOP_UNROLL=1
5,4,3,0,32,100,1,1,1,6,4,0,1,0,0,0,0,32,0,172,0,225.0,3.359,1304.16,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=6 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=100 -DW0_LOOP_UNROLL=4
5,4,3,0,32,40,4,0,1,2,4,3,1,0,0,0,0,32,0,198,0,225.0,3.36,1303.73,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=2 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=40 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
5,4,3,0,32,100,2,0,1,2,1,3,1,0,0,0,0,32,0,195,0,225.0,3.36,1303.5,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=2 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=1
5,4,3,0,32,100,1,1,1,6,0,1,1,0,0,0,0,32,0,183,0,225.0,3.361,1303.29,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=6 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1
5,4,3,0,32,100,2,0,1,6,1,0,1,0,0,0,0,32,0,215,0,225.0,3.361,1303.01,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=6 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DW0_LOOP_UNROLL=1
5,4,3,0,32,100,1,1,1,8,4,0,1,0,0,0,0,32,0,172,0,225.0,3.361,1303.01,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=8 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=100 -DW0_LOOP_UNROLL=4
5,4,3,0,32,40,1,1,1,5,1,3,1,0,0,0,0,32,0,221,0,225.0,3.362,1302.86,OK,-DINTERLEAVE_STRATEGY=3 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=40 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=1
5,4,3,0,32,100,2,0,1,1,1,0,1,0,0,0,0,32,0,195,0,225.0,3.362,1302.89,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DW0_LOOP_UNROLL=1
5,4,3,0,32,100,4,0,1,6,0,1,1,0,0,0,0,32,0,229,0,225.0,3.362,1302.97,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=6 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1
5,4,3,0,32,100,2,0,1,8,1,3,1,0,0,0,0,32,0,215,0,225.0,3.362,1302.66,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=8 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=1
5,4,3,0,32,100,4,0,1,8,0,1,1,0,0,0,0,32,0,229,0,225.0,3.363,1302.33,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=8 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1
5,4,3,0,32,40,1,1,1,5,4,0,1,0,0,0,0,32,0,221,0,225.0,3.364,1301.91,OK,-DINTERLEAVE_STRATEGY=3 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=40 -DW0_LOOP_UNROLL=4
5,4,3,0,32,100,2,0,1,8,1,0,1,0,0,0,0,32,0,215,0,225.0,3.364,1301.86,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=8 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DW0_LOOP_UNROLL=1
5,4,3,0,32,100,4,0,1,2,0,0,1,0,0,0,0,32,0,224,0,225.0,3.365,1301.68,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=2 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100
5,4,3,0,32,100,4,0,1,2,0,3,1,0,0,0,0,32,0,224,0,225.0,3.365,1301.48,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=2 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3
5,4,3,0,32,40,4,0,1,2,0,3,1,0,0,0,0,32,0,224,0,225.0,3.366,1301.27,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=2 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=40 -DSUB_MMA_UNROLL=3
5,4,3,0,32,100,1,1,1,5,4,0,1,0,0,0,0,32,0,221,0,225.0,3.366,1301.09,OK,-DINTERLEAVE_STRATEGY=3 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=100 -DW0_LOOP_UNROLL=4
5,4,3,0,32,100,4,0,1,5,0,1,1,0,0,0,0,32,0,229,0,225.0,3.366,1301.31,OK,-DINTERLEAVE_STRATEGY=3 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1
5,4,3,0,32,100,1,1,1,8,1,0,1,0,0,0,0,32,0,172,0,225.0,3.366,1301.17,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=8 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=100 -DW0_LOOP_UNROLL=1
5,4,3,0,32,100,2,0,1,1,1,3,1,0,0,0,0,32,0,195,0,225.0,3.367,1300.73,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=1
5,4,3,0,32,40,4,0,1,1,0,0,1,0,0,0,0,32,0,224,0,225.0,3.368,1300.45,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=1 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=40
5,4,3,0,32,100,4,0,1,1,0,0,1,0,0,0,0,32,0,224,0,225.0,3.368,1300.44,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=1 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100
5,4,3,0,32,100,1,1,1,8,0,3,1,0,0,0,0,32,0,191,0,225.0,3.368,1300.3,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=8 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3
5,4,3,1,32,0,2,0,1,1,4,0,1,0,0,0,0,32,0,198,0,225.0,3.369,1300.21,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=1 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=0 -DW0_LOOP_UNROLL=4
5,4,3,0,32,100,1,1,1,8,0,1,1,0,0,0,0,32,0,183,0,225.0,3.369,1300.25,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=8 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1
5,4,3,0,32,100,4,0,1,1,0,3,1,0,0,0,0,32,0,224,0,225.0,3.37,1299.88,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=1 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3
5,4,3,1,32,0,2,0,1,1,4,3,1,0,0,0,0,32,0,198,0,225.0,3.371,1299.26,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=1 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
5,4,3,0,32,40,4,0,1,1,0,3,1,0,0,0,0,32,0,224,0,225.0,3.371,1299.52,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=1 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=40 -DSUB_MMA_UNROLL=3
5,4,3,0,32,40,4,0,1,2,0,0,1,0,0,0,0,32,0,224,0,225.0,3.371,1299.4,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=2 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=40
5,4,3,0,32,100,1,1,1,5,0,1,1,0,0,0,0,32,0,183,0,225.0,3.372,1299.12,OK,-DINTERLEAVE_STRATEGY=3 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1
5,4,3,1,32,0,2,0,1,2,4,3,1,0,0,0,0,32,0,198,0,225.0,3.374,1298.15,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=2 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
5,4,3,0,32,40,2,0,1,2,4,1,1,0,0,0,0,32,0,186,0,225.0,3.375,1297.84,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=2 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=40 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
5,4,3,0,32,100,2,0,1,5,0,3,1,0,0,0,0,32,0,240,0,225.0,3.376,1297.37,OK,-DINTERLEAVE_STRATEGY=3 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3
5,4,3,1,32,0,2,0,1,2,4,0,1,0,0,0,0,32,0,198,0,225.0,3.377,1297.07,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=2 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=0 -DW0_LOOP_UNROLL=4
5,4,3,0,32,40,2,0,1,6,1,1,1,0,0,0,0,32,0,207,0,225.0,3.379,1296.16,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=6 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=40 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=1
5,4,3,0,32,100,2,0,1,2,4,0,1,0,0,0,0,32,0,195,0,225.0,3.381,1295.48,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=2 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DW0_LOOP_UNROLL=4
5,4,3,0,32,100,2,0,1,5,0,0,1,0,0,0,0,32,0,240,0,225.0,3.381,1295.48,OK,-DINTERLEAVE_STRATEGY=3 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100
5,4,3,0,32,40,2,0,1,5,1,1,1,0,0,0,0,32,0,207,0,225.0,3.383,1294.89,OK,-DINTERLEAVE_STRATEGY=3 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=40 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=1
5,4,3,0,32,40,2,0,1,8,1,1,1,0,0,0,0,32,0,207,0,225.0,3.385,1293.82,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=8 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=40 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=1
5,4,3,0,32,100,2,0,1,6,0,3,1,0,0,0,0,32,0,233,0,225.0,3.386,1293.53,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=6 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3
5,4,3,0,32,40,1,1,1,6,0,1,1,0,0,0,0,32,0,183,0,225.0,3.387,1293.2,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=6 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=40 -DSUB_MMA_UNROLL=1
5,4,3,0,32,100,2,0,1,1,0,1,1,0,0,0,0,32,0,210,0,225.0,3.388,1292.94,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1
5,4,3,0,32,100,2,0,1,2,4,3,1,0,0,0,0,32,0,195,0,225.0,3.389,1292.62,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=2 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
5,4,3,0,32,100,2,0,1,1,4,3,1,0,0,0,0,32,0,195,0,225.0,3.39,1291.94,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
5,4,3,0,32,100,2,0,1,6,0,0,1,0,0,0,0,32,0,233,0,225.0,3.39,1292.23,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=6 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100
5,4,3,0,32,100,2,0,1,1,4,0,1,0,0,0,0,32,0,195,0,225.0,3.391,1291.56,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DW0_LOOP_UNROLL=4
5,4,3,0,32,100,2,0,1,1,0,0,1,0,0,0,0,32,0,219,0,225.0,3.393,1290.79,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100
5,4,3,0,32,100,2,0,1,1,0,3,1,0,0,0,0,32,0,219,0,225.0,3.393,1290.87,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3
5,4,3,0,32,40,4,0,1,2,0,1,1,0,0,0,0,32,0,214,0,225.0,3.394,1290.68,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=2 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=40 -DSUB_MMA_UNROLL=1
5,4,3,0,32,100,2,0,1,2,0,3,1,0,0,0,0,32,0,219,0,225.0,3.394,1290.57,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=2 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3
5,4,3,0,32,100,2,0,1,8,0,3,1,0,0,0,0,32,0,233,0,225.0,3.394,1290.66,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=8 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3
5,4,3,0,32,100,2,0,1,2,0,0,1,0,0,0,0,32,0,219,0,225.0,3.395,1290.09,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=2 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100
5,4,3,0,32,100,2,0,1,8,0,0,1,0,0,0,0,32,0,233,0,225.0,3.395,1289.98,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=8 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100
5,4,3,0,32,100,4,0,1,2,0,1,1,0,0,0,0,32,0,214,0,225.0,3.398,1288.91,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=2 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1
5,4,3,0,32,40,2,0,1,8,1,0,1,0,0,0,0,32,0,215,0,225.0,3.399,1288.45,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=8 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=40 -DW0_LOOP_UNROLL=1
5,4,3,0,32,100,2,0,1,6,4,1,1,0,0,0,0,32,0,207,0,225.0,3.399,1288.79,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=6 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
5,4,3,0,32,100,2,0,1,8,4,1,1,0,0,0,0,32,0,207,0,225.0,3.4,1288.4,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=8 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
5,4,3,0,32,40,2,0,1,8,1,3,1,0,0,0,0,32,0,215,0,225.0,3.401,1287.94,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=8 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=40 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=1
5,4,3,0,32,100,2,0,1,5,4,1,1,0,0,0,0,32,0,207,0,225.0,3.404,1286.89,OK,-DINTERLEAVE_STRATEGY=3 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
5,4,3,0,32,40,2,0,1,6,1,0,1,0,0,0,0,32,0,215,0,225.0,3.405,1286.44,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=6 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=40 -DW0_LOOP_UNROLL=1
5,4,3,0,32,100,2,0,1,6,4,0,1,0,0,0,0,32,0,215,0,225.0,3.405,1286.39,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=6 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DW0_LOOP_UNROLL=4
5,4,3,0,32,100,2,0,1,6,4,3,1,0,0,0,0,32,0,215,0,225.0,3.405,1286.38,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=6 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
5,4,3,0,32,40,2,0,1,1,1,0,1,0,0,0,0,32,0,195,0,225.0,3.407,1285.7,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=40 -DW0_LOOP_UNROLL=1
5,4,3,0,32,100,2,0,1,2,0,1,1,0,0,0,0,32,0,210,0,225.0,3.407,1285.46,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=2 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1
5,4,3,0,32,100,2,0,1,8,4,3,1,0,0,0,0,32,0,215,0,225.0,3.407,1285.7,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=8 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
5,4,3,0,32,40,2,0,1,6,1,3,1,0,0,0,0,32,0,215,0,225.0,3.408,1285.26,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=6 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=40 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=1
5,4,3,0,32,40,2,0,1,1,1,3,1,0,0,0,0,32,0,195,0,225.0,3.41,1284.44,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=40 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=1
5,4,3,0,32,100,2,0,1,8,4,0,1,0,0,0,0,32,0,215,0,225.0,3.41,1284.62,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=8 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DW0_LOOP_UNROLL=4
5,4,3,0,32,40,2,0,1,2,1,0,1,0,0,0,0,32,0,195,0,225.0,3.414,1283.05,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=2 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=40 -DW0_LOOP_UNROLL=1
5,4,3,0,32,40,2,0,1,2,1,3,1,0,0,0,0,32,0,195,0,225.0,3.415,1282.63,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=2 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=40 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=1
5,4,3,0,32,40,2,0,1,2,4,0,1,0,0,0,0,32,0,195,0,225.0,3.429,1277.21,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=2 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=40 -DW0_LOOP_UNROLL=4
5,4,3,0,32,40,2,0,1,1,4,0,1,0,0,0,0,32,0,195,0,225.0,3.432,1276.16,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=40 -DW0_LOOP_UNROLL=4
5,4,3,0,32,40,2,0,1,1,4,3,1,0,0,0,0,32,0,195,0,225.0,3.433,1275.73,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=40 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
5,4,3,0,32,40,2,0,1,2,4,3,1,0,0,0,0,32,0,195,0,225.0,3.436,1274.7,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=2 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=40 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
5,4,3,0,32,40,2,0,1,6,0,0,1,0,0,0,0,32,0,233,0,225.0,3.437,1274.34,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=6 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=40
5,4,3,0,32,40,2,0,1,8,0,3,1,0,0,0,0,32,0,233,0,225.0,3.441,1272.8,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=8 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=40 -DSUB_MMA_UNROLL=3
5,4,3,0,32,40,2,0,1,1,0,0,1,0,0,0,0,32,0,219,0,225.0,3.442,1272.57,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=40
5,4,3,0,32,40,2,0,1,1,0,1,1,0,0,0,0,32,0,210,0,225.0,3.442,1272.43,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=40 -DSUB_MMA_UNROLL=1
5,4,3,0,32,40,2,0,1,2,0,3,1,0,0,0,0,32,0,219,0,225.0,3.443,1272.16,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=2 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=40 -DSUB_MMA_UNROLL=3
5,4,3,0,32,40,2,0,1,6,0,3,1,0,0,0,0,32,0,233,0,225.0,3.443,1272.34,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=6 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=40 -DSUB_MMA_UNROLL=3
